segment	label
2K_dev_1644::span:525:720	-1
2K_dev_1644::span:311:522	1
2K_dev_1644::span:723:822	-1
2K_dev_1644::span:82:152	-1
2K_dev_1644::span:155:308	-1
2K_dev_1644::span:0:79	-1
2K_dev_1644::span:825:956	-1
2K_dev_1644::span:959:1049	-1
2K_dev_1199::span:663:778	-1
2K_dev_1199::span:560:660	-1
2K_dev_1199::span:781:889	-1
2K_dev_1199::span:958:1064	-1
2K_dev_1199::span:381:428	1
2K_dev_1199::span:431:509	-1
2K_dev_1199::span:512:557	-1
2K_dev_1199::span:276:378	1
2K_dev_1199::span:254:273	1
2K_dev_1199::span:152:251	1
2K_dev_1199::span:0:149	-1
2K_dev_1199::span:892:955	-1
2K_dev_978::span:1059:1111	-1
2K_dev_978::span:1266:1327	-1
2K_dev_978::span:1114:1159	-1
2K_dev_978::span:1029:1056	-1
2K_dev_978::span:961:968	-1
2K_dev_978::span:971:1026	-1
2K_dev_978::span:1162:1220	-1
2K_dev_978::span:1223:1263	-1
2K_dev_1748::span:210:253	-1
2K_dev_1748::span:0:88	-1
2K_dev_1748::span:188:207	-1
2K_dev_1748::span:91:185	-1
2K_dev_897::span:823:1035	-1
2K_dev_897::span:719:820	-1
2K_dev_2001::span:672:761	-1
2K_dev_2001::span:527:592	1
2K_dev_2001::span:441:524	1
2K_dev_2001::span:400:438	1
2K_dev_2001::span:595:669	-1
2K_dev_1232::span:886:922	-1
2K_dev_1232::span:424:524	1
2K_dev_1232::span:0:53	-1
2K_dev_1232::span:56:159	-1
2K_dev_1232::span:527:617	-1
2K_dev_1232::span:264:370	1
2K_dev_1232::span:373:421	1
2K_dev_1232::span:620:883	-1
2K_dev_1232::span:162:261	1
2K_dev_1690::span:407:460	-1
2K_dev_1690::span:621:664	1
2K_dev_1690::span:730:784	1
2K_dev_1690::span:348:404	-1
2K_dev_1690::span:174:195	-1
2K_dev_1690::span:0:82	-1
2K_dev_1690::span:249:345	-1
2K_dev_1690::span:667:727	1
2K_dev_1690::span:463:618	1
2K_dev_1690::span:198:246	-1
2K_dev_1690::span:85:171	-1
2K_dev_1690::span:787:880	-1
2K_dev_311::span:1066:1207	-1
2K_dev_311::span:369:436	-1
2K_dev_311::span:1210:1260	-1
2K_dev_311::span:928:1063	-1
2K_dev_311::span:874:925	-1
2K_dev_311::span:439:498	1
2K_dev_311::span:0:140	-1
2K_dev_311::span:143:225	-1
2K_dev_311::span:228:300	-1
2K_dev_311::span:580:688	-1
2K_dev_311::span:501:577	-1
2K_dev_311::span:691:871	-1
2K_dev_311::span:303:366	-1
2K_dev_343::span:116:200	-1
2K_dev_343::span:1021:1152	-1
2K_dev_343::span:369:526	-1
2K_dev_343::span:1206:1232	-1
2K_dev_343::span:847:1018	-1
2K_dev_343::span:1253:1318	-1
2K_dev_343::span:748:801	1
2K_dev_343::span:646:745	1
2K_dev_343::span:62:113	-1
2K_dev_343::span:804:844	1
2K_dev_343::span:529:643	1
2K_dev_343::span:1235:1250	-1
2K_dev_343::span:1155:1203	-1
2K_dev_343::span:203:366	-1
2K_dev_159::span:658:678	1
2K_dev_159::span:364:655	1
2K_dev_159::span:1012:1095	-1
2K_dev_159::span:0:128	-1
2K_dev_159::span:681:824	-1
2K_dev_159::span:880:913	-1
2K_dev_159::span:1154:1184	-1
2K_dev_159::span:131:225	-1
2K_dev_159::span:916:979	-1
2K_dev_159::span:827:877	-1
2K_dev_159::span:1098:1151	-1
2K_dev_159::span:982:1009	-1
2K_dev_159::span:228:361	1
2K_dev_1718::span:106:172	-1
2K_dev_1718::span:0:103	-1
2K_dev_777::span:947:1049	-1
2K_dev_777::span:1264:1309	-1
2K_dev_777::span:250:308	-1
2K_dev_777::span:1052:1141	-1
2K_dev_777::span:587:680	1
2K_dev_777::span:190:201	-1
2K_dev_777::span:683:877	-1
2K_dev_777::span:466:584	1
2K_dev_777::span:880:944	-1
2K_dev_777::span:339:370	-1
2K_dev_777::span:204:247	-1
2K_dev_777::span:373:463	-1
2K_dev_777::span:1144:1261	-1
2K_dev_777::span:311:336	-1
2K_dev_1432::span:623:803	-1
2K_dev_1432::span:473:540	-1
2K_dev_1432::span:99:146	-1
2K_dev_1432::span:1273:1309	-1
2K_dev_1432::span:149:355	1
2K_dev_1432::span:934:1270	-1
2K_dev_1432::span:358:470	-1
2K_dev_1432::span:0:96	-1
2K_dev_1432::span:806:931	-1
2K_dev_1432::span:543:620	-1
2K_dev_637::span:347:531	-1
2K_dev_637::span:534:666	-1
2K_dev_637::span:313:344	-1
2K_dev_637::span:220:310	1
2K_dev_637::span:65:119	-1
2K_dev_637::span:669:769	-1
2K_dev_637::span:0:62	-1
2K_dev_637::span:122:170	-1
2K_dev_637::span:772:802	-1
2K_dev_637::span:173:217	1
2K_dev_2065::span:351:475	-1
2K_dev_2065::span:181:304	1
2K_dev_2065::span:307:348	1
2K_dev_2065::span:478:529	-1
2K_dev_2065::span:532:604	-1
2K_dev_2065::span:607:659	-1
2K_dev_407::span:0:137	-1
2K_dev_407::span:1032:1118	-1
2K_dev_407::span:967:1029	-1
2K_dev_407::span:235:324	-1
2K_dev_407::span:365:516	-1
2K_dev_407::span:327:362	-1
2K_dev_407::span:519:602	1
2K_dev_407::span:140:232	-1
2K_dev_407::span:1743:1830	-1
2K_dev_407::span:1121:1368	-1
2K_dev_407::span:605:703	1
2K_dev_407::span:706:964	1
2K_dev_407::span:1518:1619	-1
2K_dev_407::span:1622:1740	-1
2K_dev_407::span:1371:1515	-1
2K_dev_1289::span:665:683	-1
2K_dev_1289::span:134:259	-1
2K_dev_1289::span:1673:1794	-1
2K_dev_1289::span:262:393	1
2K_dev_1289::span:1120:1167	-1
2K_dev_1289::span:786:895	-1
2K_dev_1289::span:1170:1344	-1
2K_dev_1289::span:749:783	-1
2K_dev_1289::span:686:746	-1
2K_dev_1289::span:1347:1526	-1
2K_dev_1289::span:991:1117	-1
2K_dev_1289::span:898:988	-1
2K_dev_1289::span:1529:1670	-1
2K_dev_1289::span:396:662	1
2K_dev_1289::span:0:131	-1
2K_dev_1888::span:876:938	-1
2K_dev_1888::span:941:1035	-1
2K_dev_1888::span:531:622	-1
2K_dev_1888::span:1038:1081	-1
2K_dev_1888::span:409:528	1
2K_dev_1888::span:775:873	-1
2K_dev_1888::span:625:772	-1
2K_dev_263::span:769:883	-1
2K_dev_263::span:1475:1652	-1
2K_dev_263::span:1080:1472	-1
2K_dev_263::span:1655:1706	-1
2K_dev_263::span:612:766	-1
2K_dev_263::span:886:975	-1
2K_dev_263::span:978:1077	-1
2K_dev_1036::span:365:467	1
2K_dev_1036::span:0:130	-1
2K_dev_1036::span:133:190	-1
2K_dev_1036::span:193:362	-1
2K_dev_1036::span:470:544	1
2K_dev_1445::span:150:244	-1
2K_dev_1445::span:89:147	-1
2K_dev_1445::span:0:86	1
2K_dev_1984::span:726:859	-1
2K_dev_1984::span:217:257	-1
2K_dev_1984::span:260:345	-1
2K_dev_1984::span:0:29	-1
2K_dev_1984::span:348:388	-1
2K_dev_1984::span:115:174	-1
2K_dev_1984::span:658:723	-1
2K_dev_1984::span:177:214	-1
2K_dev_1984::span:462:543	-1
2K_dev_1984::span:32:112	-1
2K_dev_1984::span:546:655	1
2K_dev_1984::span:391:459	-1
2K_dev_38::span:755:854	-1
2K_dev_38::span:192:266	1
2K_dev_38::span:700:752	-1
2K_dev_38::span:269:387	-1
2K_dev_38::span:880:1002	-1
2K_dev_38::span:93:189	1
2K_dev_38::span:451:697	-1
2K_dev_38::span:0:90	-1
2K_dev_38::span:857:877	-1
2K_dev_38::span:390:448	-1
2K_dev_395::span:0:72	1
2K_dev_395::span:397:420	-1
2K_dev_395::span:448:500	-1
2K_dev_395::span:75:142	-1
2K_dev_395::span:503:546	-1
2K_dev_395::span:423:445	-1
2K_dev_395::span:310:394	-1
2K_dev_395::span:145:307	-1
2K_dev_591::span:230:357	-1
2K_dev_591::span:152:182	1
2K_dev_591::span:360:521	-1
2K_dev_591::span:0:149	1
2K_dev_591::span:630:675	-1
2K_dev_591::span:678:821	-1
2K_dev_591::span:185:227	-1
2K_dev_591::span:524:627	-1
2K_dev_17::span:550:808	-1
2K_dev_17::span:70:107	-1
2K_dev_17::span:202:360	-1
2K_dev_17::span:172:199	-1
2K_dev_17::span:110:169	-1
2K_dev_17::span:473:547	-1
2K_dev_17::span:811:885	-1
2K_dev_17::span:363:470	1
2K_dev_17::span:0:67	-1
2K_dev_491::span:298:671	-1
2K_dev_491::span:760:923	-1
2K_dev_491::span:236:295	1
2K_dev_491::span:0:86	-1
2K_dev_491::span:674:757	-1
2K_dev_491::span:89:233	-1
2K_dev_654::span:0:172	-1
2K_dev_654::span:517:686	1
2K_dev_654::span:269:361	-1
2K_dev_654::span:469:514	-1
2K_dev_654::span:175:266	-1
2K_dev_654::span:689:812	-1
2K_dev_654::span:364:466	-1
2K_dev_1360::span:2083:2120	-1
2K_dev_1360::span:2460:2544	-1
2K_dev_1360::span:1341:1456	-1
2K_dev_1360::span:1760:1869	1
2K_dev_1360::span:2123:2341	-1
2K_dev_1360::span:1907:2080	1
2K_dev_1360::span:1459:1538	-1
2K_dev_1360::span:1167:1338	-1
2K_dev_1360::span:999:1079	-1
2K_dev_1360::span:2547:2605	-1
2K_dev_1360::span:2344:2457	-1
2K_dev_1360::span:1872:1904	1
2K_dev_1360::span:1703:1757	-1
2K_dev_1360::span:1082:1164	-1
2K_dev_1360::span:1541:1700	-1
2K_dev_458::span:521:599	1
2K_dev_458::span:602:685	1
2K_dev_458::span:688:888	1
2K_dev_458::span:449:518	1
2K_dev_458::span:243:311	-1
2K_dev_458::span:217:240	-1
2K_dev_458::span:891:977	-1
2K_dev_458::span:183:214	-1
2K_dev_458::span:314:334	-1
2K_dev_458::span:337:446	-1
2K_dev_458::span:159:180	-1
2K_dev_458::span:94:156	-1
2K_dev_458::span:0:91	-1
2K_dev_882::span:183:220	-1
2K_dev_882::span:0:24	-1
2K_dev_882::span:134:180	-1
2K_dev_882::span:27:95	-1
2K_dev_882::span:410:448	-1
2K_dev_882::span:327:407	-1
2K_dev_882::span:223:324	-1
2K_dev_882::span:98:131	-1
2K_dev_1038::span:606:659	-1
2K_dev_1038::span:539:603	-1
2K_dev_1038::span:0:93	-1
2K_dev_1038::span:206:335	1
2K_dev_1038::span:662:840	-1
2K_dev_1038::span:338:434	1
2K_dev_1038::span:96:203	-1
2K_dev_1038::span:437:536	-1
2K_dev_1317::span:1237:1376	-1
2K_dev_1317::span:1125:1234	-1
2K_dev_1317::span:1026:1122	-1
2K_dev_1317::span:1379:1443	-1
2K_dev_1317::span:1446:1479	-1
2K_dev_1481::span:289:334	-1
2K_dev_1481::span:161:286	1
2K_dev_1481::span:0:63	-1
2K_dev_1481::span:99:158	-1
2K_dev_1481::span:66:96	-1
2K_dev_1900::span:109:160	1
2K_dev_643::span:370:569	-1
2K_dev_643::span:1447:1544	-1
2K_dev_643::span:1758:1877	-1
2K_dev_643::span:93:215	-1
2K_dev_643::span:1880:1894	-1
2K_dev_643::span:1259:1372	-1
2K_dev_643::span:572:783	-1
2K_dev_643::span:786:907	-1
2K_dev_643::span:218:249	1
2K_dev_643::span:1629:1663	-1
2K_dev_643::span:1666:1755	-1
2K_dev_643::span:1897:1912	-1
2K_dev_643::span:1036:1113	-1
2K_dev_643::span:1547:1626	-1
2K_dev_643::span:1116:1165	-1
2K_dev_643::span:1004:1033	-1
2K_dev_643::span:910:1001	-1
2K_dev_643::span:1168:1256	-1
2K_dev_643::span:1375:1444	-1
2K_dev_643::span:1915:1929	-1
2K_dev_643::span:292:367	1
2K_dev_643::span:252:289	1
2K_dev_931::span:744:819	-1
2K_dev_931::span:610:701	1
2K_dev_931::span:822:876	-1
2K_dev_931::span:704:741	1
2K_dev_931::span:879:918	-1
2K_dev_931::span:921:1119	-1
2K_dev_931::span:524:607	1
2K_dev_931::span:399:521	1
2K_dev_1047::span:976:1133	-1
2K_dev_1047::span:169:250	1
2K_dev_1047::span:537:586	-1
2K_dev_1047::span:0:166	1
2K_dev_1047::span:337:377	-1
2K_dev_1047::span:253:334	1
2K_dev_1047::span:654:767	-1
2K_dev_1047::span:770:973	-1
2K_dev_1047::span:380:534	-1
2K_dev_1047::span:589:651	-1
2K_dev_1047::span:1136:1161	-1
2K_dev_982::span:1244:1279	-1
2K_dev_982::span:1142:1223	-1
2K_dev_982::span:1282:1343	-1
2K_dev_982::span:1226:1241	-1
2K_dev_982::span:1118:1139	-1
2K_dev_1454::span:1482:1517	-1
2K_dev_1454::span:762:792	1
2K_dev_1454::span:0:96	-1
2K_dev_1454::span:554:759	1
2K_dev_1454::span:1520:1588	-1
2K_dev_1454::span:166:222	-1
2K_dev_1454::span:99:163	-1
2K_dev_1454::span:225:326	-1
2K_dev_1454::span:329:452	-1
2K_dev_1454::span:455:551	-1
2K_dev_1454::span:795:882	-1
2K_dev_1454::span:930:971	-1
2K_dev_1454::span:1322:1479	-1
2K_dev_1454::span:1131:1319	-1
2K_dev_1454::span:885:927	-1
2K_dev_1454::span:974:1128	-1
2K_dev_25::span:639:753	1
2K_dev_2060::span:0:145	-1
2K_dev_2060::span:621:714	-1
2K_dev_2060::span:717:780	-1
2K_dev_2060::span:148:270	1
2K_dev_2060::span:783:855	-1
2K_dev_2060::span:416:618	-1
2K_dev_2060::span:273:413	-1
2K_dev_792::span:801:854	-1
2K_dev_1067::span:685:783	-1
2K_dev_1067::span:513:559	-1
2K_dev_1067::span:562:682	-1
2K_dev_178::span:184:441	-1
2K_dev_178::span:444:534	-1
2K_dev_178::span:0:50	1
2K_dev_178::span:53:94	-1
2K_dev_178::span:97:181	-1
2K_dev_430::span:784:915	-1
2K_dev_430::span:207:372	1
2K_dev_430::span:375:428	1
2K_dev_430::span:466:531	-1
2K_dev_430::span:91:204	-1
2K_dev_430::span:752:781	-1
2K_dev_430::span:1313:1354	-1
2K_dev_430::span:589:705	-1
2K_dev_430::span:1383:1447	-1
2K_dev_430::span:708:749	-1
2K_dev_430::span:1357:1380	-1
2K_dev_430::span:918:1186	-1
2K_dev_430::span:0:88	-1
2K_dev_430::span:1247:1310	-1
2K_dev_430::span:431:463	-1
2K_dev_430::span:534:586	-1
2K_dev_430::span:1189:1244	-1
2K_dev_487::span:0:112	-1
2K_dev_540::span:425:535	-1
2K_dev_540::span:348:422	-1
2K_dev_540::span:570:622	-1
2K_dev_540::span:538:567	-1
2K_dev_540::span:316:345	1
2K_dev_941::span:1191:1272	-1
2K_dev_941::span:1088:1152	-1
2K_dev_941::span:1155:1188	-1
2K_dev_941::span:886:1010	-1
2K_dev_941::span:822:883	-1
2K_dev_941::span:320:431	1
2K_dev_941::span:480:559	-1
2K_dev_941::span:434:477	1
2K_dev_941::span:1013:1085	-1
2K_dev_941::span:1318:1421	-1
2K_dev_941::span:562:770	-1
2K_dev_941::span:773:819	-1
2K_dev_941::span:1424:1481	-1
2K_dev_941::span:1275:1315	-1
2K_dev_109::span:393:499	-1
2K_dev_109::span:0:92	-1
2K_dev_109::span:582:633	-1
2K_dev_109::span:544:579	-1
2K_dev_109::span:95:168	-1
2K_dev_109::span:171:259	-1
2K_dev_109::span:262:296	-1
2K_dev_109::span:502:541	-1
2K_dev_109::span:299:390	1
2K_dev_109::span:668:727	-1
2K_dev_109::span:636:665	-1
2K_dev_1889::span:240:427	-1
2K_dev_1889::span:480:513	-1
2K_dev_1889::span:45:155	-1
2K_dev_1889::span:0:42	1
2K_dev_1889::span:158:237	-1
2K_dev_1889::span:430:477	-1
2K_dev_1036::span:547:604	1
2K_dev_1898::span:881:931	-1
2K_dev_1898::span:640:759	-1
2K_dev_1898::span:35:180	1
2K_dev_1898::span:841:878	-1
2K_dev_1898::span:762:838	-1
2K_dev_1898::span:0:32	1
2K_dev_1898::span:453:637	-1
2K_dev_1898::span:321:420	-1
2K_dev_1898::span:183:238	1
2K_dev_1898::span:974:1017	-1
2K_dev_1898::span:423:450	-1
2K_dev_1898::span:241:318	1
2K_dev_1898::span:934:971	-1
2K_dev_344::span:0:81	-1
2K_dev_344::span:383:410	1
2K_dev_344::span:606:607	-1
2K_dev_344::span:223:336	-1
2K_dev_344::span:413:556	1
2K_dev_344::span:559:603	-1
2K_dev_344::span:339:380	-1
2K_dev_344::span:84:220	-1
2K_dev_953::span:105:164	-1
2K_dev_953::span:167:296	-1
2K_dev_953::span:299:359	-1
2K_dev_953::span:522:584	1
2K_dev_953::span:430:519	1
2K_dev_953::span:362:427	1
2K_dev_953::span:587:909	-1
2K_dev_953::span:0:102	-1
2K_dev_1070::span:326:423	-1
2K_dev_1070::span:298:323	1
2K_dev_1070::span:470:668	-1
2K_dev_1070::span:737:1079	-1
2K_dev_1070::span:1082:1218	-1
2K_dev_1070::span:671:734	-1
2K_dev_1070::span:98:154	-1
2K_dev_1070::span:0:95	-1
2K_dev_1070::span:426:467	-1
2K_dev_1070::span:157:295	1
2K_dev_917::span:34:128	1
2K_dev_917::span:579:680	-1
2K_dev_917::span:916:1016	-1
2K_dev_917::span:407:476	-1
2K_dev_917::span:290:404	-1
2K_dev_917::span:683:749	-1
2K_dev_917::span:479:510	-1
2K_dev_917::span:513:576	-1
2K_dev_917::span:0:31	-1
2K_dev_917::span:1019:1221	-1
2K_dev_917::span:752:913	-1
2K_dev_917::span:131:287	1
2K_dev_917::span:1224:1245	-1
2K_dev_1526::span:449:538	1
2K_dev_2020::span:613:705	-1
2K_dev_2020::span:0:138	-1
2K_dev_2020::span:952:982	-1
2K_dev_2020::span:430:610	-1
2K_dev_2020::span:708:813	-1
2K_dev_2020::span:1073:1186	-1
2K_dev_2020::span:141:427	-1
2K_dev_2020::span:1038:1070	-1
2K_dev_2020::span:1189:1241	-1
2K_dev_2020::span:985:1035	-1
2K_dev_2020::span:816:949	-1
2K_dev_530::span:856:996	-1
2K_dev_530::span:455:568	-1
2K_dev_530::span:1071:1169	-1
2K_dev_530::span:571:679	-1
2K_dev_530::span:420:452	-1
2K_dev_530::span:682:703	1
2K_dev_530::span:0:363	-1
2K_dev_530::span:366:417	-1
2K_dev_530::span:826:853	1
2K_dev_530::span:999:1068	-1
2K_dev_530::span:706:823	1
2K_dev_530::span:1172:1254	-1
2K_dev_785::span:214:233	-1
2K_dev_785::span:93:211	-1
2K_dev_785::span:0:90	-1
2K_dev_785::span:236:352	-1
2K_dev_825::span:0:82	-1
2K_dev_825::span:85:157	-1
2K_dev_825::span:160:279	-1
2K_dev_825::span:1751:1795	-1
2K_dev_825::span:635:865	-1
2K_dev_825::span:1133:1267	1
2K_dev_825::span:868:988	-1
2K_dev_825::span:337:368	-1
2K_dev_825::span:1270:1299	1
2K_dev_825::span:282:334	-1
2K_dev_825::span:991:1130	1
2K_dev_825::span:408:434	-1
2K_dev_825::span:371:405	-1
2K_dev_825::span:437:632	-1
2K_dev_825::span:1302:1400	-1
2K_dev_825::span:1403:1748	-1
2K_dev_138::span:954:1073	-1
2K_dev_138::span:774:806	-1
2K_dev_138::span:200:325	-1
2K_dev_138::span:328:359	1
2K_dev_138::span:1174:1212	-1
2K_dev_138::span:529:771	-1
2K_dev_138::span:0:53	-1
2K_dev_138::span:362:399	1
2K_dev_138::span:56:197	-1
2K_dev_138::span:1215:1278	-1
2K_dev_138::span:402:526	-1
2K_dev_138::span:809:951	-1
2K_dev_138::span:1076:1171	-1
2K_dev_626::span:117:293	-1
2K_dev_626::span:0:29	1
2K_dev_626::span:32:114	-1
2K_dev_299::span:236:382	-1
2K_dev_299::span:68:105	-1
2K_dev_299::span:170:233	1
2K_dev_299::span:385:691	-1
2K_dev_299::span:108:137	-1
2K_dev_299::span:140:167	-1
2K_dev_299::span:0:65	-1
2K_dev_448::span:599:638	-1
2K_dev_448::span:1111:1247	-1
2K_dev_448::span:1250:1289	-1
2K_dev_448::span:1034:1108	-1
2K_dev_448::span:641:767	-1
2K_dev_448::span:770:865	-1
2K_dev_448::span:1292:1529	-1
2K_dev_448::span:532:596	1
2K_dev_448::span:868:1031	-1
2K_dev_13::span:149:206	1
2K_dev_13::span:256:426	-1
2K_dev_13::span:89:146	1
2K_dev_13::span:209:253	1
2K_dev_13::span:0:86	-1
2K_dev_1240::span:375:456	-1
2K_dev_1240::span:702:769	-1
2K_dev_1240::span:772:828	-1
2K_dev_1240::span:459:573	1
2K_dev_1240::span:311:372	-1
2K_dev_1240::span:0:308	-1
2K_dev_1240::span:576:699	1
2K_dev_1351::span:510:585	-1
2K_dev_1351::span:80:155	-1
2K_dev_1351::span:343:438	-1
2K_dev_1351::span:588:738	-1
2K_dev_1351::span:741:874	-1
2K_dev_1351::span:0:77	-1
2K_dev_1351::span:877:1092	-1
2K_dev_1351::span:318:340	1
2K_dev_1351::span:441:507	-1
2K_dev_1351::span:256:315	-1
2K_dev_1351::span:158:253	-1
2K_dev_1241::span:1032:1076	-1
2K_dev_1241::span:1116:1195	-1
2K_dev_1241::span:738:807	-1
2K_dev_1241::span:934:1029	-1
2K_dev_1241::span:810:931	-1
2K_dev_1241::span:1079:1113	-1
2K_dev_1241::span:1296:1347	-1
2K_dev_1241::span:1198:1293	-1
2K_dev_379::span:72:140	-1
2K_dev_379::span:513:534	-1
2K_dev_379::span:207:329	1
2K_dev_379::span:143:204	-1
2K_dev_379::span:537:715	-1
2K_dev_379::span:390:510	-1
2K_dev_379::span:0:69	-1
2K_dev_379::span:332:387	1
2K_dev_594::span:377:395	1
2K_dev_594::span:398:480	-1
2K_dev_1036::span:677:744	-1
2K_dev_1036::span:1154:1229	-1
2K_dev_1036::span:1321:1452	-1
2K_dev_1036::span:1296:1318	-1
2K_dev_1036::span:1081:1151	-1
2K_dev_1036::span:888:961	-1
2K_dev_1036::span:964:1078	-1
2K_dev_1036::span:606:635	1
2K_dev_1036::span:1232:1293	-1
2K_dev_1036::span:1455:1488	-1
2K_dev_1036::span:638:674	1
2K_dev_1036::span:747:790	-1
2K_dev_1036::span:1491:1555	-1
2K_dev_1036::span:793:814	-1
2K_dev_1036::span:817:885	-1
2K_dev_857::span:521:550	-1
2K_dev_857::span:170:295	-1
2K_dev_857::span:553:680	-1
2K_dev_857::span:79:167	-1
2K_dev_857::span:683:716	-1
2K_dev_857::span:409:452	-1
2K_dev_857::span:298:406	-1
2K_dev_857::span:455:477	-1
2K_dev_857::span:480:518	-1
2K_dev_857::span:0:76	1
2K_dev_31::span:707:804	-1
2K_dev_31::span:807:941	-1
2K_dev_389::span:1802:1898	-1
2K_dev_389::span:1766:1799	-1
2K_dev_389::span:1901:1969	-1
2K_dev_462::span:115:151	-1
2K_dev_462::span:60:112	-1
2K_dev_462::span:0:18	-1
2K_dev_462::span:21:57	-1
2K_dev_916::span:360:606	1
2K_dev_916::span:197:357	1
2K_dev_916::span:801:910	-1
2K_dev_916::span:658:798	-1
2K_dev_916::span:609:655	-1
2K_dev_916::span:0:150	-1
2K_dev_916::span:153:194	-1
2K_dev_1132::span:1114:1231	-1
2K_dev_1132::span:852:982	-1
2K_dev_1132::span:802:812	-1
2K_dev_1132::span:985:1059	-1
2K_dev_1132::span:1062:1111	-1
2K_dev_1132::span:815:849	-1
2K_dev_1156::span:458:627	1
2K_dev_1156::span:0:193	-1
2K_dev_1156::span:196:455	-1
2K_dev_1156::span:630:699	1
2K_dev_1156::span:702:821	-1
2K_dev_1253::span:1365:1418	-1
2K_dev_1253::span:1054:1159	-1
2K_dev_1253::span:1261:1342	-1
2K_dev_1253::span:1043:1051	-1
2K_dev_1253::span:1345:1362	-1
2K_dev_1253::span:1162:1258	-1
2K_dev_1280::span:172:431	-1
2K_dev_1280::span:117:169	-1
2K_dev_1280::span:434:495	-1
2K_dev_1280::span:734:908	-1
2K_dev_1280::span:498:570	-1
2K_dev_1280::span:666:693	-1
2K_dev_1280::span:0:114	-1
2K_dev_1280::span:696:731	-1
2K_dev_1280::span:573:663	-1
2K_dev_266::span:1207:1278	-1
2K_dev_266::span:708:980	-1
2K_dev_266::span:111:140	1
2K_dev_266::span:143:237	-1
2K_dev_266::span:635:705	-1
2K_dev_266::span:240:494	-1
2K_dev_266::span:1281:1350	-1
2K_dev_266::span:497:632	-1
2K_dev_266::span:1046:1204	-1
2K_dev_266::span:983:1043	-1
2K_dev_266::span:0:108	-1
2K_dev_641::span:421:455	1
2K_dev_641::span:458:504	1
2K_dev_641::span:151:280	-1
2K_dev_641::span:0:112	-1
2K_dev_641::span:1146:1239	-1
2K_dev_641::span:1242:1336	-1
2K_dev_641::span:1050:1143	-1
2K_dev_641::span:746:806	-1
2K_dev_641::span:809:943	-1
2K_dev_641::span:507:542	-1
2K_dev_641::span:283:387	1
2K_dev_641::span:946:1008	-1
2K_dev_641::span:115:148	-1
2K_dev_641::span:545:743	-1
2K_dev_641::span:390:418	1
2K_dev_641::span:1011:1047	-1
2K_dev_1829::span:184:221	-1
2K_dev_1829::span:0:24	-1
2K_dev_1829::span:541:572	1
2K_dev_1829::span:411:447	-1
2K_dev_1829::span:450:538	1
2K_dev_1829::span:135:181	-1
2K_dev_1829::span:27:132	-1
2K_dev_1829::span:328:408	-1
2K_dev_1829::span:224:325	-1
2K_dev_1495::span:641:843	1
2K_dev_1495::span:190:277	-1
2K_dev_1495::span:280:638	-1
2K_dev_1495::span:846:872	1
2K_dev_1495::span:0:187	-1
2K_dev_206::span:250:525	-1
2K_dev_206::span:689:860	-1
2K_dev_206::span:221:247	1
2K_dev_206::span:0:218	1
2K_dev_206::span:528:686	-1
2K_dev_1841::span:865:893	-1
2K_dev_1841::span:936:984	-1
2K_dev_1841::span:896:933	-1
2K_dev_1841::span:751:762	-1
2K_dev_1841::span:765:820	-1
2K_dev_1841::span:823:862	-1
2K_dev_683::span:144:292	1
2K_dev_683::span:295:328	-1
2K_dev_683::span:548:638	-1
2K_dev_683::span:331:545	-1
2K_dev_314::span:112:138	-1
2K_dev_314::span:911:1004	-1
2K_dev_314::span:54:109	-1
2K_dev_314::span:141:216	-1
2K_dev_314::span:276:433	-1
2K_dev_314::span:576:645	1
2K_dev_314::span:797:840	-1
2K_dev_314::span:648:672	-1
2K_dev_314::span:219:273	-1
2K_dev_314::span:726:794	-1
2K_dev_314::span:436:573	-1
2K_dev_314::span:1007:1155	-1
2K_dev_314::span:0:51	-1
2K_dev_314::span:675:723	-1
2K_dev_314::span:1158:1265	-1
2K_dev_314::span:843:908	-1
2K_dev_683::span:0:141	-1
2K_dev_162::span:0:54	-1
2K_dev_162::span:747:812	1
2K_dev_162::span:1323:1485	-1
2K_dev_162::span:620:684	1
2K_dev_162::span:840:913	1
2K_dev_162::span:687:744	1
2K_dev_162::span:57:165	-1
2K_dev_162::span:1160:1238	-1
2K_dev_162::span:471:617	1
2K_dev_162::span:199:266	-1
2K_dev_162::span:269:339	-1
2K_dev_162::span:1241:1320	-1
2K_dev_162::span:1120:1157	-1
2K_dev_162::span:342:468	-1
2K_dev_162::span:1488:1563	-1
2K_dev_162::span:168:196	-1
2K_dev_162::span:916:1117	-1
2K_dev_162::span:815:837	1
2K_dev_841::span:147:261	1
2K_dev_841::span:828:1054	-1
2K_dev_841::span:493:654	-1
2K_dev_841::span:1325:1391	-1
2K_dev_841::span:1129:1206	-1
2K_dev_841::span:1209:1322	-1
2K_dev_841::span:411:490	-1
2K_dev_841::span:1057:1126	-1
2K_dev_841::span:264:319	1
2K_dev_841::span:657:825	-1
2K_dev_841::span:370:408	-1
2K_dev_841::span:0:144	-1
2K_dev_841::span:322:367	-1
2K_dev_1127::span:573:665	-1
2K_dev_1127::span:1425:1478	-1
2K_dev_1127::span:381:507	1
2K_dev_1127::span:668:764	-1
2K_dev_1127::span:510:570	1
2K_dev_1127::span:889:995	-1
2K_dev_1127::span:1279:1377	-1
2K_dev_1127::span:1151:1185	-1
2K_dev_1127::span:998:1148	-1
